,Al,Ti,V,Cr,Zr,Nb,Mo,Hf,Ta,PhaseType,TestTempC,Strain Rate (s-1),Anneal Cooling Rate (degC/min),Arc Melting,HIP Time (h),Anneal Time (h),Anneal Temp (degC),Initial condition
5930,0.07562897693324437,0.22181318554499357,0.053403539261637774,0.2064443337453214,0.02913705186751344,0.08262359188820288,0.07506198542368019,0.2392146633171862,0.01667267201822021,B2,1100.0,1e-05,10.0,0,1,1.0,1400,As-cast
5931,0.2548359821496186,0.07269182021818825,0.08306798959780508,0.021975481155798664,0.10669550378593864,0.10157511267658804,0.13407275359576765,0.09432442946821845,0.13076092735207645,BCC+Laves,-196.0,0.00056,10.0,1,4,96.0,1800,As-cast
5932,0.12872770804504566,0.09342024728991186,0.08262399841659683,0.08219854765478421,0.1431074874571702,0.18607397656804064,0.09492154552271707,0.15387812151750543,0.03504836752822806,3 BCC,-103.0,0.00015,4.2,0,0,2.0,1450,As-cast
5933,0.177032151291572,0.0073642014537450015,0.024773852958884835,0.22127096645397923,0.1224756321440065,0.11099740750812645,0.13693616164562666,0.13541494249279354,0.06373468405126592,BCC+B2,600.0,0.0005,20.0,0,4,10.0,800,Annealed
5934,0.021542700056298103,0.0353538720973521,0.0206485095689423,0.19385556287692338,0.05052063421560238,0.08315573905966464,0.2050908226714985,0.21361050692881056,0.17622165252490807,2 BCC+laves,-268.8,1e-05,100.0,1,3,168.0,1050,Annealed  
5935,0.010050420515099513,0.1268886647433228,0.06115396418783367,0.1091932099150027,0.06510758416846421,0.1820672605586558,0.10595435679057408,0.13200889935139287,0.20757563976965446,B2,400.0,0.1,100.0,0,0,2.0,25,As-cast
5936,0.08273692350344043,0.07980567875742375,0.15458522977020725,0.13641921235149462,0.028507290419891366,0.1647654663372309,0.05804783881747707,0.17330210773517812,0.12183025230765637,3 BCC,-196.0,0.0001,15.0,0,4,4.0,1050,Annealed  
5937,0.17725380458635515,0.1398804100907757,0.13752899033462354,0.15726298725762536,0.11543955465298056,0.083209496474262,0.12874543815924344,0.039028368307743255,0.021650950136391105,2 BCC,1400.0,0.00015,20.0,0,4,0.167,300,MA/SPS
5938,0.14525742240651823,0.007163521277707938,0.2143818113099082,0.10607837314885919,0.166254444789115,0.15809538410231294,0.00823897720735092,0.11988737551445962,0.07464269024376805,2 BCC+laves,-103.0,0.00056,100.0,1,1,2.0,1050,MA/SPS
5939,0.2428562812580124,0.17240085006228761,0.027464155023028836,0.029444548320715337,0.20821588920642425,0.0872152047717989,0.03387507572240711,0.10284488802745068,0.09568310760787481,2 BCC+laves,300.0,0.0005,4.2,0,4,24.0,1800,MA/SPS
5940,0.10097835889371061,0.0975472414240259,0.08809082984473693,0.13826736012808816,0.09484514548852235,0.15641562402977557,0.09882078554549337,0.1670024565606155,0.05803219808503175,2 BCC+HCP,1400.0,0.00015,4.2,1,2,20.0,300,MA/SPS
5941,0.016213941429943486,0.1882415598841893,0.040221093573577546,0.16970136765332233,0.03337385830148412,0.14154326558085276,0.16363249027930624,0.1556411346562762,0.09143128864104809,3 BCC,900.0,0.005,10.0,1,4,192.0,1300,Annealed  
5942,0.14558807725934142,0.18034196241989717,0.16281603626692967,0.21399106135860144,0.013348606597240254,0.09016661826452321,0.030851336164328638,0.07897349912320233,0.0839228025459358,BCC+laves+M5Si3,-153.0,0.0002,100.0,1,1,1.0,1200,Annealed  
5943,0.014361315394904945,0.15787312810955514,0.08920482720896628,0.04947641083633317,0.07061438323773844,0.2153876985973658,0.16884760312927424,0.2061227364463271,0.02811189703953496,BCC+B2,1100.0,0.1,100.0,0,2,5.0,500,Annealed  
5944,0.07428487382059938,0.13119326442091572,0.08128188827202287,0.08845373113025856,0.1334670015050195,0.19128465951508997,0.14912172246511743,0.04549714129531383,0.10541571757566265,B2,60.0,0.001,10.0,0,0,5.0,700,MA/SPS
5945,0.09382306204383242,0.0775144181277552,0.1914052891433951,0.03643708700297897,0.17910101081815272,0.15405377416450583,0.004482691493554559,0.1498583137220874,0.11332435348373773,3 BCC,1300.0,0.00056,20.0,0,2,0.0,1450,Annealed  
5946,0.06094881101901258,0.16344838799423048,0.18775517228599994,0.02618895098056066,0.018445579820600952,0.16695207274487836,0.1349891929419221,0.1237016928486027,0.1175701393641922,B2,-268.8,0.0003,100.0,0,3,0.5,800,MA/SPS
5947,0.19061661174264985,0.10195798428768432,0.18111916198890946,0.06557608962888521,0.05245725260144065,0.04648699015786367,0.007110601910436278,0.17445867789393005,0.18021662978820044,BCC+Laves+M5Si3,900.0,0.1,10.0,1,4,168.0,25,Annealed  
5948,0.21910970551918613,0.049005826292167154,0.20510416896583378,0.0899165591341942,0.1332947986440448,0.031118708727658064,0.036539091268162294,0.1222901529515493,0.11362098849720428,BCC,1300.0,0.0001,10.0,1,1,168.0,300,MA/SPS
5949,0.17871844218389288,0.09096399575452899,0.11942325418957082,0.14544282299470837,0.2054755934408958,0.0741549579754903,0.010320041232793085,0.10073350425267413,0.07476738797544555,BCC+B2,1100.0,0.00056,4.2,0,2,96.0,900,MA/SPS
5950,0.07927200667599024,0.19328585204576626,0.07193820609060375,0.001728083073539659,0.128520771190338,0.13951525572021112,0.13694177602315127,0.05415244333850025,0.19464560584189955,BCC+unknown,1600.0,0.0001,100.0,0,4,3.0,1400,Annealed
5951,0.015897492949528098,0.16612990683887294,0.04883782195952175,0.010753610618959046,0.21218039412128162,0.13756712702788873,0.020121418859721903,0.15681830004933844,0.23169392757488744,BCC+HCP,1200.0,0.00015,100.0,1,4,4.0,1200,As-cast
5952,0.14974143942681425,0.11694952583488609,0.009824539795279441,0.04274178283672897,0.057504893085636076,0.0888197070485913,0.16959438491324952,0.1935643139260933,0.17125941313272097,B2,700.0,0.0001,20.0,1,3,5.0,1000,MA/SPS
5953,0.0003331629657858421,0.18239503030850068,0.11916850166504164,0.005449171917543937,0.1660291361467431,0.024390690876326566,0.2280098694549963,0.2183322060727579,0.05589223059230393,2 BCC+HCP,72.0,0.0002,10.0,0,4,19.0,800,MA/SPS
5954,0.1101696142573835,0.11915463315414769,0.1622097184296097,0.06559865669551461,0.06368699972157409,0.033451021335196306,0.16314983771694203,0.1312061848121972,0.15137333387743473,3 BCC,1600.0,0.000167,4.2,0,3,192.0,997,Annealed
5955,0.13413118176597716,0.11143918276290979,0.04480671963939298,0.10927564257571003,0.1333937510930182,0.04941581159145846,0.1479470225469208,0.1812310808001235,0.08835960722448911,2 BCC+HCP,-103.0,0.00015,10.0,1,1,0.167,1300,Annealed  
5956,0.05955863737727682,0.17671329882351136,0.134443315324801,0.2115615427592947,0.02570422240592822,0.16396222725057313,0.08786383429758352,0.10295974217990214,0.03723317958112909,B2+Al3Zr5,1100.0,1e-05,10.0,1,0,24.0,800,Annealed  
5957,0.14090548682909249,0.10380232209806904,0.1696979225393967,0.09348840504372434,0.10123358232794379,0.15498036668597037,0.054411854375074536,0.16358844200561873,0.017891618095109935,3 BCC,100.0,0.00015,20.0,0,4,0.5,1250,Annealed  
5958,0.04754618503477792,0.12389579972171179,0.18812437840029322,0.12900949564410674,0.004192842962734886,0.13265674624525342,0.21538300302588567,0.0059322521793648934,0.15325929678587144,B2+Al3Zr5,800.0,0.00056,10.0,0,1,0.0,1250,As-cast
5959,0.026999435492954187,0.03697435546709652,0.18124965140227828,0.11226020016651628,0.21340618652284252,0.12422290044703133,0.04282721964865385,0.1292602707662416,0.13279978008638543,BCC,900.0,0.00056,15.0,0,1,2.0,1500,As-cast
5960,0.24514498032725973,0.1345612785333771,0.03721939036328629,0.16254578900554745,0.27026531783732466,0.04276583224180557,0.001978362467167044,0.0697708875461086,0.03574816167812352,BCC+M5Si3,60.0,0.0003,10.0,1,2,1.0,300,MA/SPS
5961,0.02777571099139419,0.05656475707056424,0.23898251940807838,0.13712783436986736,0.034264090021283465,0.02001095986944688,0.3394418489188031,0.0534273764268982,0.09240490292366423,B2+Al3Zr5+Laves,200.0,0.0002,100.0,0,1,0.167,1500,MA/SPS
5962,0.18559487192872834,0.12329415077779536,0.07564326648866768,0.05766135360729224,0.23319212694584698,0.01242332303626785,0.13866598602367947,0.13642881867473078,0.03709610251699138,BCC+Laves+M5Si3,72.0,0.000167,20.0,0,1,192.0,1000,MA/SPS
5963,0.13277964659230262,0.0698802507495497,0.12007364155057554,0.03437633442698626,0.15508556032006784,0.1399129424999186,0.12226718693195884,0.14384718589935017,0.08177725102929041,BCC+Laves,1400.0,0.0005,100.0,0,0,5.0,700,Annealed  
5964,0.07210128834937059,0.08011444380310782,0.18069222757000833,0.16708148705593265,0.20678073592754487,0.1214237870069454,0.006611102083675102,0.006005565779564647,0.15918936242385048,2 BCC,25.0,0.001,4.2,1,0,0.5,1000,Annealed
5965,0.09920649678553922,0.17829686785947274,0.03631786798561415,0.022373275016925837,0.16211510006364796,0.13444259831477423,0.1558412603664989,0.060737842396805575,0.15066869121072138,BCC+M55i3,-196.0,0.000167,20.0,1,4,6.0,300,Annealed  
5966,0.1286816513469824,0.14161547921668524,0.1269040717338723,0.07909313502500746,0.024904104270624318,0.20177435548751005,0.2038468097914025,0.08776649570371886,0.005413897424196896,2 BCC+HCP,1600.0,0.0005,4.2,0,0,168.0,1500,As-cast
5967,0.2308197564965899,0.18438003325580546,0.008394553377810598,0.007233326243945804,0.08490008528912188,0.13724431038881751,0.04652707992236558,0.2780939977359855,0.022406857289557814,BCC+Laves,60.0,0.000167,10.0,0,3,5.0,900,Annealed  
5968,0.15360558573496888,0.08094781464402558,0.006411464995478176,0.04482794623280942,0.15494337521185544,0.15601219064844019,0.159798426186632,0.12866161943682713,0.11479157690896313,2 BCC,400.0,0.001,15.0,1,1,5.0,1500,Annealed  
5969,0.1478930725324268,0.1314421592396106,0.09551396343433423,0.11626808989408172,0.1445579239583633,0.11604039892956253,0.09809396984786659,0.046560414458307504,0.10363000770544674,BCC+Laves,60.0,0.00056,10.0,1,4,0.5,25,As-cast
5970,0.2274607820359078,0.11449187009825217,0.021000900109362772,0.133188167659196,0.1016072861768722,0.2190257299059644,0.047653331609527554,0.0342829903014875,0.10128894210342962,2 BCC,900.0,0.01,10.0,1,3,24.0,1000,Annealed  
5971,0.13995452938129122,0.1524398488842744,0.13037430931529181,0.1306652135067771,0.09792229244905033,0.09114838993165683,0.15225848669850425,0.0944125534752519,0.010824376357902295,B2+Al3Zr5+Laves,1200.0,0.00015,10.0,0,4,4.0,1250,Annealed  
5972,0.01673938999047624,0.09967976866937021,0.08429292790924046,0.19291823906139355,0.17165428034765737,0.15684883805574598,0.058768315349579395,0.14753970349674966,0.07155853711978699,2 BCC+Laves,72.0,0.1,10.0,0,3,0.5,997,MA/SPS
5973,0.10316544648220367,0.1069454935826638,0.16360822576156142,0.14122802251671493,0.06974845129265317,0.059151134134953494,0.1396454051287237,0.12070894236618664,0.0957988787343392,B2+Al3Zr5+Laves,1100.0,0.000167,10.0,0,2,3.0,1500,As-cast
5974,0.15897126065323464,0.16321215904754302,0.042689536837932765,0.04525229599562752,0.06611780842651999,0.0822479885042029,0.13100821068182578,0.15110772297709704,0.15939301687601623,BCC+Laves+M5Si3,-153.0,0.00015,4.2,0,4,1.0,1500,As-cast
5975,0.18658291692238296,0.11675258801326449,0.035782574191998706,0.27956440840786145,0.2616744105253709,0.018603522855544802,0.027369483084129075,0.045179696890874324,0.028490399108573226,BCC+Laves+M5Si3,-103.0,0.1,10.0,1,1,0.167,800,Annealed
5976,0.13599268620054725,0.05172090900498192,0.18133694334249234,0.04064899353895598,0.07835930015490085,0.22209604723101273,0.03309045091261126,0.13110307978985636,0.12565158982464125,BCC+Laves,800.0,0.0002,20.0,0,3,4.0,997,As-cast
5977,0.12806512995519423,0.19531431722145662,0.12498667181625564,0.015479064066341124,0.0918723262000323,0.1571445724222712,0.14086972619425003,0.13230192798654344,0.013966264137655367,2 BCC+laves,1100.0,1e-05,10.0,1,0,24.0,1100,MA/SPS
5978,0.06037791275668092,0.09827747943838462,0.050130685987994174,0.047374703121119084,0.019840279503180392,0.20811547294341198,0.04548832573475574,0.18136934225210466,0.2890257982623685,BCC+B2,-43.0,0.00056,20.0,0,1,168.0,1300,Annealed  
5979,0.19903437217751832,0.04018379908684427,0.1796110473960246,0.05931712849876882,0.06876110893682671,0.16146472944556814,0.05188198288516887,0.07543973853577986,0.16430609303750032,BCC+unknown,700.0,0.0002,4.2,1,0,4.0,1000,Annealed  
5980,0.053120339111155296,0.2334675494772381,0.013652106913250838,0.005675612894138238,0.17233734042259566,0.21136489204100128,0.23356708768109302,0.06549964768975161,0.011315423769776123,BCC+MC,800.0,0.00015,20.0,0,1,96.0,700,Annealed
5981,0.025657652699396256,0.009073993788131805,0.14800918731524143,0.14209837400301473,0.08610121318436863,0.1620670800007776,0.10091712881907097,0.17739133707973528,0.14868403311026343,BCC+unknown,400.0,0.0001,10.0,0,4,192.0,997,MA/SPS
5982,0.1765726554576006,0.15009823339884498,0.10474467933733711,0.141809659365554,0.14338404474116428,0.05254994656648297,0.08727343451921701,0.07608222783056433,0.06748511878323488,B2,300.0,0.0002,4.2,0,0,1.0,800,Annealed  
5983,0.07049273649795705,0.14763043407172874,0.11583432066294864,0.047372879555655445,0.16516757815783484,0.13236523075009543,0.13978388970721214,0.17156700650817644,0.0097859240883912,BCC+Laves,100.0,0.1,20.0,1,0,0.167,800,Annealed  
5984,0.10883507211955375,0.07088727610091522,0.1816779445095851,0.08010979452244035,0.010977573027508571,0.11182391103937638,0.1316667928548579,0.15786713035259758,0.14615450547316525,BCC+Laves,60.0,0.001,15.0,0,2,0.5,500,Annealed  
5985,0.22206576536005113,0.0030932825552500423,0.1383352886459335,0.06865063161521524,0.05529176928633758,0.29360713977608177,0.16469824805660938,0.027188221762337362,0.027069652942183983,BCC+B2,1400.0,0.1,15.0,1,1,10.0,1050,Annealed
5986,0.03808921093941877,0.12516585110355963,0.08136681665557671,0.23215538067033176,0.06311888220843262,0.046831852053147965,0.012809985727164078,0.15415433466298917,0.24630768597937938,2 BCC+Laves,1200.0,0.0002,10.0,1,2,192.0,1800,Annealed
5987,0.01819040513132172,0.07551196739425743,0.1318228008170595,0.010203341445750056,0.15467036115896995,0.1638913752917061,0.12336600766855943,0.16555520692296555,0.15678853416941024,2 BCC+laves,900.0,0.0002,10.0,1,2,168.0,1200,Annealed
5988,0.09492350446594253,0.08897757363853094,0.0982467874130455,0.18969370669047161,0.18034858299661652,0.05586140569727005,0.05597258522953604,0.09874594797852024,0.1372299058900666,BCC+M5Si3,300.0,1e-05,4.2,0,0,0.5,1200,MA/SPS
5989,0.19617341193163912,0.02594375008125417,0.17890986243904858,0.18576291122355107,0.14775704081401267,0.05455247739822918,0.17487835631696108,0.01702235942895604,0.018999830366348218,BCC+M55i3,300.0,0.000167,20.0,1,2,168.0,300,MA/SPS
5990,0.20892521828399147,0.0376283680197717,0.1854336690502124,0.21373583846006752,0.08183030833525662,0.03273122170893305,0.06609620011388542,0.09807514322602286,0.07554403280185885,2 BCC+Laves,72.0,0.00056,20.0,1,0,96.0,997,MA/SPS
5991,0.126115938755995,0.03655108602169638,0.06621478784036353,0.1437255012089946,0.021807798203794027,0.14559481293667503,0.17004213697615375,0.14145443500147734,0.14849350305485046,2 BCC+laves,200.0,0.0001,15.0,0,1,96.0,800,As-cast
5992,0.014898737831802098,0.1778209156162573,0.07262910822678136,0.2351961818445783,0.04448018186466891,0.1507493095407917,0.13959717465580976,0.10651939756650984,0.05810899285280081,BCC,-103.0,0.1,15.0,0,1,2.0,900,As-cast
5993,0.17815944772779907,0.10565535603003905,0.09582714785566106,0.13296488561050518,0.13236352921513803,0.10046529965569308,0.055362174557179185,0.15944120575891144,0.03976095358907401,BCC+unknown,700.0,1e-05,20.0,0,1,0.0,500,Annealed
5994,0.1372262450689601,0.08206763140640318,0.05583747757090803,0.2750023532021263,0.14272864245170797,0.035410950406028666,0.05373517228316584,0.0615410531423202,0.15645047446837984,BCC,-268.8,0.005,4.2,0,2,6.0,1300,As-cast
5995,0.1344463079166437,0.05353863434666783,0.1581457478970335,0.05005654592186078,0.20111405162347798,0.10363076776102596,0.07808784374605854,0.20662002290701498,0.014360077880216761,2 BCC+HCP,60.0,0.000167,10.0,0,3,4.0,1450,MA/SPS
5996,0.11855146638531017,0.02827570450203646,0.10192707007742793,0.18509040836042429,0.13971127610923764,0.09744842045367845,0.16502634032276814,0.06022377167304733,0.10374554211606968,2 BCC+laves,400.0,0.00015,4.2,1,2,24.0,1100,Annealed  
5997,0.13648050527905445,0.012341402989639575,0.056003679328800286,0.16794252130948284,0.023769820114203335,0.12499011494022264,0.15891289142863868,0.1446060419942275,0.17495302261573062,BCC+unknown,900.0,0.0005,4.2,0,1,0.0,1200,MA/SPS
5998,0.09845709926226782,0.11527958377809511,0.15752986273135042,0.13443952758228261,0.06427628290862537,0.06632144923920938,0.1453710135395153,0.07141213651855687,0.14691304444009703,2 BCC+laves,900.0,0.00056,4.2,1,3,2.0,300,MA/SPS
5999,0.12891568849518145,0.05189289261825412,0.10405622438911348,0.12516971514424324,0.07615346987853704,0.1283043302030374,0.14233167982715514,0.13902620547663713,0.104149793967841,2 BCC+Laves,400.0,1e-05,20.0,1,2,19.0,1300,As-cast
6000,0.1868092682626128,0.06654384411274952,0.12281889666357851,0.14570252142163434,0.14175972972575113,0.09731762783968716,0.036606593307841155,0.04604103093847761,0.15640048772766788,BCC+HCP,60.0,0.0003,15.0,0,0,3.0,900,MA/SPS
6001,0.053541073222719095,0.11758502347481299,0.09640107811286507,0.047146745646999964,0.12943433247569455,0.20372041947775119,0.1478857914962429,0.18112299141890317,0.023162544674010983,BCC+Laves+M5Si3,200.0,0.01,20.0,1,3,0.0,1800,As-cast
6002,0.22137509732080618,0.15433341189618294,0.06437407419258563,0.040728585042288906,0.0637074257232127,0.20871531614529817,0.04505039153853464,0.039042281850698884,0.16267341629039195,BCC+HCP,1200.0,0.000167,4.2,0,2,0.0,1050,As-cast
6003,0.049574881992487614,0.18069432078601488,0.0072879187914499715,0.09615264452737568,0.031729358531416174,0.1390087354384335,0.21412229056012302,0.167199337518658,0.11423051185404111,BCC+HCP,400.0,0.0005,100.0,1,2,24.0,1400,Annealed
6004,0.12345104552589284,0.11022558298085727,0.14383749893387335,0.05046576304448415,0.1060617207937959,0.18494334182941344,0.033906731023741546,0.0663695846966803,0.18073873117126127,BCC+MC,-268.8,0.01,100.0,0,3,96.0,700,Annealed
6005,0.0843040432989356,0.17546510385752273,0.11806342930731303,0.08145446170742313,0.12261514638491222,0.12340383283596743,0.08282710958294989,0.028830364392918258,0.1830365086320577,2 BCC+HCP,300.0,0.01,100.0,0,0,0.0,900,MA/SPS
6006,0.1794233603025598,0.009261839684813884,0.1037351262239041,0.15149282093266106,0.09745639872178351,0.18176700967891724,0.09776952139116528,0.09801805981457871,0.08107586324961644,BCC+M55i3,1600.0,0.00015,4.2,0,1,24.0,1000,MA/SPS
6007,0.17078530084204185,0.08536569851090613,0.18919119120815686,0.15783652631513176,0.04407991136293276,0.11035655461673141,0.10115619958805135,0.10858030280471496,0.03264831475133278,BCC,100.0,0.005,10.0,0,4,3.0,1250,As-cast
6008,0.16996327191143737,0.016048272892102547,0.23241158721786745,0.241904025140959,0.009958900257247242,0.1192906265804544,0.0056700512926563616,0.0546736863934492,0.15007957831382646,BCC+Laves+M5Si3,1300.0,0.000167,20.0,0,3,2.0,1400,Annealed
